Time,State,Entity,Confirmed,Deaths,Recovered,Latitude,Longitude
2020-03-30 22:52:45,Missouri,DeKalb,0,0,0,39.89201062,-94.40476508
2020-03-30 22:52:45,Tennessee,DeKalb,3,0,0,35.97616272,-85.83689361
2020-03-30 22:52:45,Florida,DeSoto,7,0,0,27.18677893,-81.80941373
2020-03-30 22:52:45,Mississippi,DeSoto,71,1,0,34.87625235,-89.99091418
2020-03-30 22:52:45,Texas,DeWitt,3,0,0,29.08101855,-97.35681170000001
2020-03-30 22:52:45,Texas,Deaf Smith,2,0,0,34.96522957,-102.6054267
2020-03-30 22:52:45,Indiana,Dearborn,10,1,0,39.14647946,-84.97333539
2020-03-30 22:52:45,Georgia,Decatur,5,0,0,30.87967778,-84.57619536
2020-03-30 22:52:45,Indiana,Decatur,42,0,0,39.30712658,-85.50087166
2020-03-30 22:52:45,Iowa,Decatur,0,0,0,40.73742757,-93.78645949
2020-03-30 22:52:45,Kansas,Decatur,0,0,0,39.78468441,-100.45940809999999
2020-03-30 22:52:45,Tennessee,Decatur,1,0,0,35.60048904,-88.11043779
2020-03-30 22:52:45,Montana,Deer Lodge,2,0,0,46.05953325,-113.073353
2020-03-30 22:52:45,Ohio,Defiance,5,0,0,41.32398837,-84.49076944
2020-03-30 22:52:45,California,Del Norte,0,0,0,41.74228275,-123.89740630000001
2020-03-30 22:52:45,Indiana,Delaware,15,1,0,40.22787247,-85.39732772
2020-03-30 22:52:45,Iowa,Delaware,0,0,0,42.47104597,-91.3664492
2020-03-30 22:52:45,New York,Delaware,11,0,0,42.19837623,-74.96709306
2020-03-30 22:52:45,Ohio,Delaware,38,1,0,40.27942393,-83.00457058
2020-03-30 22:52:45,Oklahoma,Delaware,7,0,0,36.40823634,-94.80325046
2020-03-30 22:52:45,Pennsylvania,Delaware,303,4,0,39.91680171,-75.40243663
2020-03-30 22:52:45,Colorado,Delta,1,0,0,38.86246243,-107.86313419999999
2020-03-30 22:52:45,Michigan,Delta,1,0,0,45.90484910000001,-86.9080745
2020-03-30 22:52:45,Texas,Delta,0,0,0,33.38570922,-95.66921122
2020-03-30 22:52:45,Alaska,Denali,0,0,0,63.67264044,-150.0076108
2020-03-30 22:52:45,Missouri,Dent,0,0,0,37.60663134,-91.50790473
2020-03-30 22:52:45,Texas,Denton,165,2,0,33.20521901,-97.11691153
2020-03-30 22:52:45,Colorado,Denver,408,5,0,39.76018276,-104.87256950000001
2020-03-30 22:52:45,Iowa,Des Moines,1,0,0,40.92012606,-91.18326592
2020-03-30 22:52:45,Oregon,Deschutes,25,0,0,43.91570171,-121.2289121
2020-03-30 22:52:45,Arkansas,Desha,2,0,0,33.83011025,-91.25500948
2020-03-30 22:52:45,Nebraska,Deuel,0,0,0,41.11168186,-102.33333309999999
2020-03-30 22:52:45,South Dakota,Deuel,1,0,0,44.75994309,-96.66943645
2020-03-30 22:52:45,Oklahoma,Dewey,0,0,0,35.98772922,-99.00730714
2020-03-30 22:52:45,South Dakota,Dewey,0,0,0,45.15639647,-100.8709139
2020-03-30 22:52:45,Texas,Dickens,0,0,0,33.61616822,-100.7788855
2020-03-30 22:52:45,Virginia,Dickenson,0,0,0,37.12560977,-82.35124171
2020-03-30 22:52:45,North Dakota,Dickey,0,0,0,46.11017712,-98.50490079999999
2020-03-30 22:52:45,Iowa,Dickinson,1,0,0,43.37787725,-95.1510206
2020-03-30 22:52:45,Kansas,Dickinson,0,0,0,38.86600962,-97.15532383
2020-03-30 22:52:45,Michigan,Dickinson,0,0,0,46.00999672,-87.86961634
2020-03-30 22:52:45,Tennessee,Dickson,11,0,0,36.14669837,-87.35891709
2020-03-30 22:52:45,Alaska,Dillingham,0,0,0,59.79603738,-158.23819419999995
2020-03-30 22:52:45,South Carolina,Dillon,1,0,0,34.39007791,-79.37741872
2020-03-30 22:52:45,Texas,Dimmit,0,0,0,28.42270064,-99.75645095
2020-03-30 22:52:45,Virginia,Dinwiddie,0,0,0,37.07544585,-77.63451754
2020-03-30 22:52:45,District of Columbia,District of Columbia,401,9,0,38.90417773,-77.01655992
2020-03-30 22:52:45,North Dakota,Divide,1,0,0,48.814938700000006,-103.48736109999999
2020-03-30 22:52:45,Florida,Dixie,0,0,0,29.60631086,-83.15724673
2020-03-30 22:52:45,Nebraska,Dixon,0,0,0,42.49188363,-96.86782408
2020-03-30 22:52:45,West Virginia,Doddridge,0,0,0,39.27057157,-80.70671527
2020-03-30 22:52:45,Georgia,Dodge,1,0,0,32.17265114,-83.16948926
2020-03-30 22:52:45,Minnesota,Dodge,8,0,0,44.02238415,-92.86244324
2020-03-30 22:52:45,Nebraska,Dodge,3,0,0,41.58071748,-96.65598179
2020-03-30 22:52:45,Wisconsin,Dodge,8,0,0,43.41576662,-88.70928178
2020-03-30 22:52:45,Colorado,Dolores,0,0,0,37.75208676,-108.5211585
2020-03-30 22:52:45,New Mexico,Dona Ana,17,0,0,32.35275771,-106.8329387
2020-03-30 22:52:45,Kansas,Doniphan,1,0,0,39.79067154,-95.14056866
2020-03-30 22:52:45,Texas,Donley,0,0,0,34.96517499,-100.8140093
2020-03-30 22:52:45,Georgia,Dooly,1,0,0,32.15630737,-83.79746561
2020-03-30 22:52:45,Wisconsin,Door,0,0,0,44.95856458,-87.30002707
2020-03-30 22:52:45,Maryland,Dorchester,0,0,0,38.45413522,-76.02752426
2020-03-30 22:52:45,South Carolina,Dorchester,12,0,0,33.0794369,-80.40502652
2020-03-30 22:52:45,Georgia,Dougherty,267,17,0,31.53328528,-84.21722377
2020-03-30 22:52:45,Colorado,Douglas,102,0,0,39.33133796,-104.930001
2020-03-30 22:52:45,Georgia,Douglas,39,1,0,33.70291126,-84.77026156
2020-03-30 22:52:45,Illinois,Douglas,1,0,0,39.76768052,-88.21854195
2020-03-30 22:52:45,Kansas,Douglas,23,0,0,38.88503636,-95.2925121
2020-03-30 22:52:45,Minnesota,Douglas,1,0,0,45.93348491,-95.45335469
2020-03-30 22:52:45,Missouri,Douglas,0,0,0,36.9325593,-92.49905109
2020-03-30 22:52:45,Nebraska,Douglas,75,1,0,41.29518299,-96.15085305
2020-03-30 22:52:45,Nevada,Douglas,5,0,0,38.912862,-119.61713329999999
2020-03-30 22:52:45,Oregon,Douglas,8,0,0,43.27941273,-123.16729099999999
2020-03-30 22:52:45,South Dakota,Douglas,0,0,0,43.38520741,-98.36978007
2020-03-30 22:52:45,Washington,Douglas,5,0,0,47.7361335,-119.69293700000001
2020-03-30 22:52:45,Wisconsin,Douglas,6,0,0,46.43222285,-91.91595768
2020-03-30 22:52:45,Arkansas,Drew,1,0,0,33.59035001,-91.71777921
2020-03-30 22:52:45,Illinois,DuPage,320,8,0,41.85116968,-88.08642662
2020-03-30 22:52:45,Indiana,Dubois,2,0,0,38.36597551,-86.87924170000002
2020-03-30 22:52:45,Iowa,Dubuque,21,1,0,42.46815349,-90.88181925
2020-03-30 22:52:45,Utah,Duchesne,0,0,0,40.29772254,-110.42523700000001
2020-03-30 22:52:45,Massachusetts,Dukes,0,0,0,41.40674725,-70.68763497
2020-03-30 22:52:45,Massachusetts,Dukes and Nantucket,8,0,0,41.40674725,-70.68763497
2020-03-30 22:52:45,Nebraska,Dundy,0,0,0,40.17638677,-101.6876522
2020-03-30 22:52:45,Missouri,Dunklin,6,0,0,36.27167174,-90.09122243
2020-03-30 22:52:45,North Dakota,Dunn,1,0,0,47.35423935,-102.61604679999999
2020-03-30 22:52:45,Wisconsin,Dunn,3,0,0,44.94562799,-91.8962481
2020-03-30 22:52:45,North Carolina,Duplin,1,0,0,34.93449805,-77.93140529
2020-03-30 22:52:45,North Carolina,Durham,107,0,0,36.03638492,-78.87608331
2020-03-30 22:52:45,New York,Dutchess,392,2,0,41.76486060000001,-73.74356679
2020-03-30 22:52:45,Florida,Duval,158,3,0,30.33225875,-81.66976468
2020-03-30 22:52:45,Texas,Duval,0,0,0,27.68184592,-98.50864568
2020-03-30 22:52:45,Tennessee,Dyer,3,0,0,36.05931946,-89.41542855
2020-03-30 22:52:45,Colorado,Eagle,187,2,0,39.62754308,-106.6933637
2020-03-30 22:52:45,Georgia,Early,16,1,0,31.32155345,-84.90255207
2020-03-30 22:52:45,Louisiana,East Baton Rouge,188,9,0,30.53842039,-91.09777565
2020-03-30 22:52:45,Louisiana,East Carroll,1,0,0,32.73926954,-91.23425694
2020-03-30 22:52:45,Louisiana,East Feliciana,8,0,0,30.84425359,-91.04976723
2020-03-30 22:52:45,Texas,Eastland,4,0,0,32.32743996,-98.83243566
2020-03-30 22:52:45,Michigan,Eaton,15,0,0,42.59599185,-84.83740035
2020-03-30 22:52:45,Wisconsin,Eau Claire,10,0,0,44.726614,-91.28609183
2020-03-30 22:52:45,Georgia,Echols,0,0,0,30.71101099,-82.89687287
2020-03-30 22:52:45,Texas,Ector,7,0,0,31.86898877,-102.54294279999999
2020-03-30 22:52:45,New Mexico,Eddy,4,1,0,32.47167456,-104.3053527
2020-03-30 22:52:45,North Dakota,Eddy,0,0,0,47.71701474,-98.90432337
2020-03-30 22:52:45,Illinois,Edgar,0,0,0,39.6809186,-87.74759563
2020-03-30 22:52:45,North Carolina,Edgecombe,1,0,0,35.91230639,-77.59436892
2020-03-30 22:52:45,South Carolina,Edgefield,2,0,0,33.77221995,-81.96231108
2020-03-30 22:52:45,Kentucky,Edmonson,0,0,0,37.21218923,-86.23955613
2020-03-30 22:52:45,South Dakota,Edmunds,0,0,0,45.41846445,-99.21545423
2020-03-30 22:52:45,Illinois,Edwards,0,0,0,38.41353228,-88.05720863
2020-03-30 22:52:45,Kansas,Edwards,0,0,0,37.88735543,-99.31263309
2020-03-30 22:52:45,Texas,Edwards,0,0,0,29.98202582,-100.304252
2020-03-30 22:52:45,Georgia,Effingham,4,0,0,32.36616021,-81.34280942
2020-03-30 22:52:45,Illinois,Effingham,0,0,0,39.05935711,-88.58969584
2020-03-30 22:52:45,California,El Dorado,12,0,0,38.77965956,-120.5233166
2020-03-30 22:52:45,Colorado,El Paso,214,11,0,38.83240149,-104.5251411
2020-03-30 22:52:45,Texas,El Paso,40,0,0,31.76980765,-106.23632749999999
2020-03-30 22:52:45,Colorado,Elbert,3,0,0,39.28656773,-104.13587209999999
2020-03-30 22:52:45,Georgia,Elbert,0,0,0,34.11302332,-82.83936148
2020-03-30 22:52:45,Kansas,Elk,0,0,0,37.45338105,-96.24369667
2020-03-30 22:52:45,Pennsylvania,Elk,0,0,0,41.42822061,-78.64524744
2020-03-30 22:52:45,Indiana,Elkhart,12,0,0,41.59761169,-85.85875695
2020-03-30 22:52:45,Nevada,Elko,3,0,0,41.14531606,-115.3577619
2020-03-30 22:52:45,Kentucky,Elliott,0,0,0,38.11624059,-83.09771563
2020-03-30 22:52:45,Kansas,Ellis,0,0,0,38.91458712,-99.31751551
2020-03-30 22:52:45,Oklahoma,Ellis,0,0,0,36.218019399999996,-99.75324573
2020-03-30 22:52:45,Texas,Ellis,15,0,0,32.34894117,-96.79371841
2020-03-30 22:52:45,Kansas,Ellsworth,0,0,0,38.69677695,-98.20462799
2020-03-30 22:52:45,Alabama,Elmore,13,0,0,32.59785413,-86.14415284
2020-03-30 22:52:45,Idaho,Elmore,0,0,0,43.3507101,-115.4701578
2020-03-30 22:52:45,Georgia,Emanuel,0,0,0,32.59221302,-82.30239915
2020-03-30 22:52:45,Utah,Emery,0,0,0,38.99617072,-110.70139579999999
2020-03-30 22:52:45,Iowa,Emmet,0,0,0,43.37782951,-94.67858943
2020-03-30 22:52:45,Michigan,Emmet,4,0,0,45.52625509,-84.89083249
2020-03-30 22:52:45,North Dakota,Emmons,0,0,0,46.28398398,-100.2389766
2020-03-30 22:52:45,Virginia,Emporia,0,0,0,36.69455571,-77.53406129
2020-03-30 22:52:45,Texas,Erath,3,0,0,32.23602653,-98.21773417
2020-03-30 22:52:45,New York,Erie,443,7,0,42.76249024,-78.73063652
2020-03-30 22:52:45,Ohio,Erie,5,1,0,41.36796058,-82.62904521
2020-03-30 22:52:45,Pennsylvania,Erie,13,0,0,41.99253829,-80.03301954
2020-03-30 22:52:45,Alabama,Escambia,1,0,0,31.1256789,-87.15918694
2020-03-30 22:52:45,Florida,Escambia,42,0,0,30.67652764,-87.37284571
2020-03-30 22:52:45,Nevada,Esmeralda,0,0,0,37.78436681,-117.63199990000001
2020-03-30 22:52:45,Massachusetts,Essex,653,6,0,42.6687626,-70.94687179
2020-03-30 22:52:45,New Jersey,Essex,1564,13,0,40.78681335,-74.24657979
2020-03-30 22:52:45,New York,Essex,5,0,0,44.11630765,-73.77297842
2020-03-30 22:52:45,Vermont,Essex,0,0,0,44.72736416,-71.73579864
2020-03-30 22:52:45,Virginia,Essex,0,0,0,37.93357639,-76.94230311
2020-03-30 22:52:45,Kentucky,Estill,0,0,0,37.69241417,-83.95956369
2020-03-30 22:52:45,Alabama,Etowah,6,0,0,34.04567266,-86.04051873
2020-03-30 22:52:45,Nevada,Eureka,0,0,0,39.98100864,-116.26832040000001
2020-03-30 22:52:45,Louisiana,Evangeline,8,0,0,30.72985248,-92.39915924
2020-03-30 22:52:45,Georgia,Evans,0,0,0,32.15328841,-81.8870105
2020-03-30 22:52:45,Alaska,Fairbanks North Star,28,0,0,64.80726247,-146.5692662
2020-03-30 22:52:45,Virginia,Fairfax,224,2,0,38.83677558,-77.27565836
2020-03-30 22:52:45,Virginia,Fairfax City,1,0,0,38.85157547,-77.29779640000002
2020-03-30 22:52:45,Connecticut,Fairfield,1445,21,0,41.26809896,-73.3881171
2020-03-30 22:52:45,Ohio,Fairfield,13,0,0,39.75107189,-82.63088163
2020-03-30 22:52:45,South Carolina,Fairfield,5,0,0,34.39287073,-81.1195624
2020-03-30 22:52:45,South Dakota,Fall River,1,0,0,43.23929297,-103.5275691
2020-03-30 22:52:45,Montana,Fallon,0,0,0,46.33478338,-104.41835649999999
2020-03-30 22:52:45,Texas,Falls,1,0,0,31.25350609,-96.93630086
2020-03-30 22:52:45,Virginia,Falls Church,0,0,0,38.88485255,-77.17560759
2020-03-30 22:52:45,Georgia,Fannin,3,0,0,34.86430205,-84.316964
2020-03-30 22:52:45,Texas,Fannin,1,0,0,33.59564294,-96.10751083
2020-03-30 22:52:45,Minnesota,Faribault,1,0,0,43.67381499,-93.94787458
2020-03-30 22:52:45,South Dakota,Faulk,1,0,0,45.07082625,-99.14535601
2020-03-30 22:52:45,Arkansas,Faulkner,30,1,0,35.14719007,-92.33717519
2020-03-30 22:52:45,Virginia,Fauquier,6,0,0,38.73564842,-77.80647472
2020-03-30 22:52:45,Alabama,Fayette,1,0,0,33.72076938,-87.73886638
2020-03-30 22:52:45,Georgia,Fayette,32,3,0,33.41357794,-84.49089434
2020-03-30 22:52:45,Illinois,Fayette,1,0,0,39.00072038,-89.02452658
2020-03-30 22:52:45,Indiana,Fayette,8,1,0,39.63684962,-85.17797541
2020-03-30 22:52:45,Iowa,Fayette,2,0,0,42.86271799,-91.84412309999999
2020-03-30 22:52:45,Kentucky,Fayette,82,2,0,38.0368225,-84.45576892
2020-03-30 22:52:45,Ohio,Fayette,1,0,0,39.56021306,-83.4562016
2020-03-30 22:52:45,Pennsylvania,Fayette,11,0,0,39.92041012,-79.64291195
2020-03-30 22:52:45,Tennessee,Fayette,10,0,0,35.19615831,-89.41399032
2020-03-30 22:52:45,Texas,Fayette,1,0,0,29.87788372,-96.92076062
2020-03-30 22:52:45,West Virginia,Fayette,0,0,0,38.02974928,-81.08286634
2020-03-30 22:52:45,Tennessee,Fentress,0,0,0,36.38128818,-84.92870012
2020-03-30 22:52:45,Montana,Fergus,0,0,0,47.26331584,-109.2245206
2020-03-30 22:52:45,Washington,Ferry,1,0,0,48.471143100000006,-118.5154041
2020-03-30 22:52:45,Minnesota,Fillmore,7,0,0,43.67394126,-92.08980382
2020-03-30 22:52:45,Nebraska,Fillmore,0,0,0,40.52458567,-97.59646937
2020-03-30 22:52:45,Kansas,Finney,1,0,0,38.04340344,-100.73819379999999
2020-03-30 22:52:45,Texas,Fisher,0,0,0,32.74281316,-100.40193020000001
2020-03-30 22:52:45,Florida,Flagler,13,0,0,29.45933576,-81.31508595
2020-03-30 22:52:45,Montana,Flathead,9,0,0,48.29575866,-114.05205690000001
2020-03-30 22:52:45,Kentucky,Fleming,0,0,0,38.36758311,-83.69657514
2020-03-30 22:52:45,South Carolina,Florence,15,3,0,34.02361754,-79.70189312
2020-03-30 22:52:45,Wisconsin,Florence,0,0,0,45.84963535,-88.39804137
2020-03-30 22:52:45,Georgia,Floyd,28,2,0,34.26268279,-85.21577392
2020-03-30 22:52:45,Indiana,Floyd,20,0,0,38.32117957,-85.90385377
2020-03-30 22:52:45,Iowa,Floyd,0,0,0,43.06000529999999,-92.78940097
2020-03-30 22:52:45,Kentucky,Floyd,1,0,0,37.56213922,-82.74750924
2020-03-30 22:52:45,Texas,Floyd,0,0,0,34.07227468,-101.3031546
2020-03-30 22:52:45,Virginia,Floyd,0,0,0,36.9302126,-80.36738849
2020-03-30 22:52:45,Virginia,Fluvanna,3,0,0,37.84157909,-78.27715475
2020-03-30 22:52:45,Texas,Foard,0,0,0,33.97308618,-99.7767797
2020-03-30 22:52:45,Wisconsin,Fond du Lac,21,2,0,43.75354908,-88.48885325
2020-03-30 22:52:45,Illinois,Ford,0,0,0,40.59706922,-88.22350769
2020-03-30 22:52:45,Kansas,Ford,1,0,0,37.69200114,-99.88825298
2020-03-30 22:52:45,Pennsylvania,Forest,0,0,0,41.51095103,-79.23229292
2020-03-30 22:52:45,Wisconsin,Forest,0,0,0,45.66678019,-88.77084892
2020-03-30 22:52:45,Mississippi,Forrest,19,0,0,31.18961454,-89.25832496
2020-03-30 22:52:45,Georgia,Forsyth,33,1,0,34.22604035,-84.12315129999998
2020-03-30 22:52:45,North Carolina,Forsyth,40,0,0,36.12859861,-80.25459052
2020-03-30 22:52:45,Texas,Fort Bend,119,1,0,29.52704478,-95.77219463
2020-03-30 22:52:45,North Dakota,Foster,1,0,0,47.457108399999996,-98.88279923
2020-03-30 22:52:45,Indiana,Fountain,1,0,0,40.12361933,-87.24217689
2020-03-30 22:52:45,Alabama,Franklin,3,0,0,34.44235334,-87.84289505
2020-03-30 22:52:45,Arkansas,Franklin,0,0,0,35.51202821,-93.89299569
2020-03-30 22:52:45,Florida,Franklin,0,0,0,29.83791238,-84.82731662
2020-03-30 22:52:45,Georgia,Franklin,3,0,0,34.37525597,-83.23159927
2020-03-30 22:52:45,Idaho,Franklin,0,0,0,42.18332217,-111.81496659999999
2020-03-30 22:52:45,Illinois,Franklin,1,0,0,37.99189086,-88.92567818
2020-03-30 22:52:45,Indiana,Franklin,28,4,0,39.4142482,-85.06062647
2020-03-30 22:52:45,Iowa,Franklin,0,0,0,42.73270384,-93.26256925
2020-03-30 22:52:45,Kansas,Franklin,6,0,0,38.56443815,-95.28644341
2020-03-30 22:52:45,Kentucky,Franklin,6,0,0,38.2379395,-84.87962551
2020-03-30 22:52:45,Louisiana,Franklin,5,0,0,32.13675181,-91.67589857
2020-03-30 22:52:45,Maine,Franklin,2,0,0,44.97330019,-70.44381045
2020-03-30 22:52:45,Massachusetts,Franklin,49,2,0,42.58119713,-72.58602547
2020-03-30 22:52:45,Mississippi,Franklin,3,0,0,31.47786634,-90.89672989
2020-03-30 22:52:45,Missouri,Franklin,7,0,0,38.41127108,-91.07522826
2020-03-30 22:52:45,Nebraska,Franklin,0,0,0,40.17636348,-98.95299073
2020-03-30 22:52:45,New York,Franklin,6,0,0,44.59040891,-74.29926032
2020-03-30 22:52:45,North Carolina,Franklin,5,0,0,36.081519,-78.28708884
2020-03-30 22:52:45,Ohio,Franklin,281,2,0,39.96995815,-83.01115755
2020-03-30 22:52:45,Pennsylvania,Franklin,12,0,0,39.92956518,-77.72157791
2020-03-30 22:52:45,Tennessee,Franklin,6,0,0,35.15634626,-86.09201039
2020-03-30 22:52:45,Texas,Franklin,1,0,0,33.17653242,-95.21917243
2020-03-30 22:52:45,Vermont,Franklin,9,0,0,44.85627605,-72.91249563
2020-03-30 22:52:45,Virginia,Franklin,5,0,0,36.99536167,-79.88023649
2020-03-30 22:52:45,Washington,Franklin,37,0,0,46.53351425,-118.9018212
2020-03-30 22:52:45,Virginia,Franklin City,0,0,0,36.6831435,-76.93859681
2020-03-30 22:52:45,Maryland,Frederick,26,0,0,39.47296601,-77.39999394
2020-03-30 22:52:45,Virginia,Frederick,10,0,0,39.20172582,-78.25974949
2020-03-30 22:52:45,Virginia,Fredericksburg,1,0,0,38.2977863,-77.4922454
2020-03-30 22:52:45,Minnesota,Freeborn,0,0,0,43.67385583,-93.34884422
2020-03-30 22:52:45,Texas,Freestone,0,0,0,31.70422788,-96.15072516
2020-03-30 22:52:45,Colorado,Fremont,1,0,0,38.47362326,-105.43996670000001
2020-03-30 22:52:45,Idaho,Fremont,1,0,0,44.22800938,-111.48099429999999
2020-03-30 22:52:45,Iowa,Fremont,0,0,0,40.74542720000001,-95.60129045
2020-03-30 22:52:45,Wyoming,Fremont,24,0,0,43.04183996,-108.6296893
2020-03-30 22:52:45,California,Fresno,43,0,0,36.75733899,-119.6466953
2020-03-30 22:52:45,Texas,Frio,0,0,0,28.86751206,-99.10804207
2020-03-30 22:52:45,Nebraska,Frontier,0,0,0,40.52993007,-100.3924658
2020-03-30 22:52:45,Arkansas,Fulton,0,0,0,36.38177105,-91.81729127
2020-03-30 22:52:45,Georgia,Fulton,463,14,0,33.79216944,-84.46319413
2020-03-30 22:52:45,Illinois,Fulton,0,0,0,40.47289135,-90.20862357
2020-03-30 22:52:45,Indiana,Fulton,1,0,0,41.0469907,-86.26252745
2020-03-30 22:52:45,Kentucky,Fulton,0,0,0,36.55238827,-89.20140068
2020-03-30 22:52:45,New York,Fulton,1,0,0,43.11363907,-74.41798804
2020-03-30 22:52:45,Ohio,Fulton,2,0,0,41.60213491,-84.12571393
2020-03-30 22:52:45,Pennsylvania,Fulton,0,0,0,39.92913544,-78.11163677
2020-03-30 22:52:45,Nebraska,Furnas,0,0,0,40.17642064,-99.91247454
2020-03-30 22:52:45,Florida,Gadsden,1,0,0,30.57796289,-84.61915825
2020-03-30 22:52:45,Nebraska,Gage,0,0,0,40.26186809,-96.68946704
2020-03-30 22:52:45,Texas,Gaines,1,0,0,32.74055318,-102.6353295
2020-03-30 22:52:45,Virginia,Galax,1,0,0,36.66601852,-80.91703124
2020-03-30 22:52:45,Illinois,Gallatin,0,0,0,37.76430935,-88.22953869
2020-03-30 22:52:45,Kentucky,Gallatin,0,0,0,38.75398691,-84.8558382
2020-03-30 22:52:45,Montana,Gallatin,67,0,0,45.54486106,-111.1692571
2020-03-30 22:52:45,Ohio,Gallia,1,1,0,38.82708533,-82.31647569
2020-03-30 22:52:45,Texas,Galveston,70,0,0,29.40167322,-94.90469073
2020-03-30 22:52:45,Nebraska,Garden,0,0,0,41.61703149,-102.3313973
2020-03-30 22:52:45,Colorado,Garfield,25,0,0,39.59921777,-107.902708
2020-03-30 22:52:45,Montana,Garfield,0,0,0,47.27545948,-107.0002351
2020-03-30 22:52:45,Nebraska,Garfield,0,0,0,41.91428955,-98.99111827
2020-03-30 22:52:45,Oklahoma,Garfield,2,0,0,36.3791334,-97.78265517
2020-03-30 22:52:45,Utah,Garfield,0,0,0,37.85447192,-111.4418764
2020-03-30 22:52:45,Washington,Garfield,0,0,0,46.43197502,-117.54540320000001
2020-03-30 22:52:45,Arkansas,Garland,26,0,0,34.57692074,-93.14921604
2020-03-30 22:52:45,Kentucky,Garrard,0,0,0,37.638866799999995,-84.53289319
2020-03-30 22:52:45,Maryland,Garrett,3,0,0,39.52786077,-79.27355126
2020-03-30 22:52:45,Oklahoma,Garvin,6,0,0,34.70418038,-97.30811132
2020-03-30 22:52:45,Texas,Garza,0,0,0,33.17969345,-101.2984114
2020-03-30 22:52:45,Missouri,Gasconade,0,0,0,38.43947277,-91.50847147
2020-03-30 22:52:45,North Carolina,Gaston,25,0,0,35.29373559,-81.17477045
2020-03-30 22:52:45,North Carolina,Gates,0,0,0,36.44667547,-76.69749701
2020-03-30 22:52:45,Kansas,Geary,0,0,0,38.99871131,-96.7577178
2020-03-30 22:52:45,Ohio,Geauga,22,0,0,41.49952319,-81.17935342
2020-03-30 22:52:45,Idaho,Gem,3,0,0,44.06482372,-116.398376
2020-03-30 22:52:45,Michigan,Genesee,150,7,0,43.02244215,-83.70589709
2020-03-30 22:52:45,New York,Genesee,9,0,0,43.0022601,-78.19135193
2020-03-30 22:52:45,Alabama,Geneva,0,0,0,31.09389027,-85.83572839
2020-03-30 22:52:45,Missouri,Gentry,0,0,0,40.21097916,-94.40944419
2020-03-30 22:52:45,Mississippi,George,3,0,0,30.86259065,-88.64436789
2020-03-30 22:52:45,South Carolina,Georgetown,11,0,0,33.43443342,-79.33202141
2020-03-30 22:52:45,Indiana,Gibson,4,0,0,38.30393723,-87.58054938
2020-03-30 22:52:45,Tennessee,Gibson,3,0,0,35.99438059,-88.93358327
2020-03-30 22:52:45,Arizona,Gila,1,0,0,33.80190085,-110.8132779
2020-03-30 22:52:45,Florida,Gilchrist,0,0,0,29.72856978,-82.79880657
2020-03-30 22:52:45,Tennessee,Giles,1,0,0,35.20222469,-87.03992678
2020-03-30 22:52:45,Virginia,Giles,0,0,0,37.31234791,-80.70636931
2020-03-30 22:52:45,Texas,Gillespie,0,0,0,30.31824095,-98.94676915
2020-03-30 22:52:45,Oregon,Gilliam,0,0,0,45.37160076,-120.20488689999999
2020-03-30 22:52:45,Georgia,Gilmer,1,0,0,34.69316688,-84.45802506
2020-03-30 22:52:45,West Virginia,Gilmer,0,0,0,38.9251277,-80.85952723
2020-03-30 22:52:45,Colorado,Gilpin,0,0,0,39.85646523,-105.5252597
2020-03-30 22:52:45,Montana,Glacier,0,0,0,48.70513576,-112.9934235
2020-03-30 22:52:45,Florida,Glades,3,0,0,26.95635849,-81.18996211
2020-03-30 22:52:45,Michigan,Gladwin,2,0,0,43.98901072,-84.38774817
2020-03-30 22:52:45,Georgia,Glascock,0,0,0,33.22879932,-82.61297636
2020-03-30 22:52:45,Texas,Glasscock,0,0,0,31.86942909,-101.5207776
2020-03-30 22:52:45,California,Glenn,1,0,0,39.59875897,-122.3938452
2020-03-30 22:52:45,New Jersey,Gloucester,89,1,0,39.71581067,-75.13995546
2020-03-30 22:52:45,Virginia,Gloucester,7,0,0,37.40809042,-76.53524337
2020-03-30 22:52:45,Georgia,Glynn,10,0,0,31.23279254,-81.53811412
2020-03-30 22:52:45,Michigan,Gogebic,1,1,0,46.40862701,-89.69377193
2020-03-30 22:52:45,Montana,Golden Valley,0,0,0,46.3816474,-109.17685220000001
2020-03-30 22:52:45,North Dakota,Golden Valley,0,0,0,46.94022281,-103.8465421
2020-03-30 22:52:45,Texas,Goliad,0,0,0,28.65696592,-97.42760647
2020-03-30 22:52:45,Texas,Gonzales,0,0,0,29.45634206,-97.49424032
2020-03-30 22:52:45,Virginia,Goochland,6,0,0,37.71714806,-77.90381514
2020-03-30 22:52:45,Minnesota,Goodhue,3,0,0,44.40849741,-92.72341949999999
2020-03-30 22:52:45,Idaho,Gooding,0,0,0,42.96927962,-114.81083059999999
2020-03-30 22:52:45,Georgia,Gordon,15,1,0,34.50487351,-84.87296253
2020-03-30 22:52:45,Wyoming,Goshen,1,0,0,42.08798185,-104.3534743
2020-03-30 22:52:45,Nebraska,Gosper,1,0,0,40.51481965,-99.83020279
2020-03-30 22:52:45,Kansas,Gove,1,0,0,38.91588178,-100.4829321
2020-03-30 22:52:45,Georgia,Grady,0,0,0,30.87454847,-84.23418364
2020-03-30 22:52:45,Oklahoma,Grady,3,0,0,35.0167709,-97.88339847
2020-03-30 22:52:45,New Hampshire,Grafton,29,0,0,43.93779815,-71.82057197
